Entity,Code,Year,Renewables per capita (kWh)
Sri Lanka,LKA,1978,261.131
Sri Lanka,LKA,1979,274.566
Sri Lanka,LKA,1980,273.437
Sri Lanka,LKA,1981,285.835
Sri Lanka,LKA,1982,288.082
Sri Lanka,LKA,1983,215.015
Sri Lanka,LKA,1984,364.391
Sri Lanka,LKA,1985,411.378
Sri Lanka,LKA,1986,447.773
Sri Lanka,LKA,1987,363.328
Sri Lanka,LKA,1988,427.365
Sri Lanka,LKA,1989,454.85
Sri Lanka,LKA,1990,504.188
Sri Lanka,LKA,1991,493.683
Sri Lanka,LKA,1992,454.151
Sri Lanka,LKA,1993,588.254
Sri Lanka,LKA,1994,627.756
Sri Lanka,LKA,1995,687.342
Sri Lanka,LKA,1996,491.809
Sri Lanka,LKA,1997,518.421
Sri Lanka,LKA,1998,585.773
Sri Lanka,LKA,1999,622.294
Sri Lanka,LKA,2000,474.557
Sri Lanka,LKA,2001,455.615
Sri Lanka,LKA,2002,389.17
Sri Lanka,LKA,2003,471.144
Sri Lanka,LKA,2004,415.482
Sri Lanka,LKA,2005,477.397
Sri Lanka,LKA,2006,631.441
Sri Lanka,LKA,2007,530.91
Sri Lanka,LKA,2008,548.786
Sri Lanka,LKA,2009,511.605
Sri Lanka,LKA,2010,738.306
Sri Lanka,LKA,2011,599.126
Sri Lanka,LKA,2012,436.693
Sri Lanka,LKA,2013,892.683
Sri Lanka,LKA,2014,600.4
Sri Lanka,LKA,2015,777.893
Sri Lanka,LKA,2016,566.022
Sri Lanka,LKA,2017,554.925
Sri Lanka,LKA,2018,842.238
Sri Lanka,LKA,2019,656.468
Sweden,SWE,1965,16647.674
Sweden,SWE,1966,16181.129
Sweden,SWE,1967,17382.639
Sweden,SWE,1968,17046.867
Sweden,SWE,1969,14518.873
Sweden,SWE,1970,14352.381
Sweden,SWE,1971,17900.486
Sweden,SWE,1972,18446.414
Sweden,SWE,1973,20537.24
Sweden,SWE,1974,19581.752
Sweden,SWE,1975,19640.67
Sweden,SWE,1976,18642.17
Sweden,SWE,1977,18130.813
Sweden,SWE,1978,19474.664
Sweden,SWE,1979,20557.915
Sweden,SWE,1980,19904.417
Sweden,SWE,1981,20244.928
Sweden,SWE,1982,18699.072
Sweden,SWE,1983,21668.151
Sweden,SWE,1984,23234.431
Sweden,SWE,1985,24193.739
Sweden,SWE,1986,20843.785
Sweden,SWE,1987,24350.189
Sweden,SWE,1988,23603.419
Sweden,SWE,1989,24124.99
Sweden,SWE,1990,24142.4
Sweden,SWE,1991,20973.286
Sweden,SWE,1992,24431.482
Sweden,SWE,1993,24411.881
Sweden,SWE,1994,19386.366
Sweden,SWE,1995,22180.743
Sweden,SWE,1996,16932.888
Sweden,SWE,1997,22560.81
Sweden,SWE,1998,24371.567
Sweden,SWE,1999,23400.284
Sweden,SWE,2000,26001.422
Sweden,SWE,2001,25842.578
Sweden,SWE,2002,21866.346
Sweden,SWE,2003,17875.595
Sweden,SWE,2004,20666.419
Sweden,SWE,2005,24341.332
Sweden,SWE,2006,21088.825
Sweden,SWE,2007,22696.529
Sweden,SWE,2008,23660.533
Sweden,SWE,2009,22730.544
Sweden,SWE,2010,23398.027
Sweden,SWE,2011,23876.756
Sweden,SWE,2012,27341.369
Sweden,SWE,2013,22794.391
Sweden,SWE,2014,23544.456
Sweden,SWE,2015,27763.048
Sweden,SWE,2016,24359.211
Sweden,SWE,2017,25713.076
Sweden,SWE,2018,24334.874
Sweden,SWE,2019,26207.064
Switzerland,CHE,1965,11515.044
Switzerland,CHE,1966,12958.237
Switzerland,CHE,1967,13879.699
Switzerland,CHE,1968,13578.522
Switzerland,CHE,1969,12870.532
Switzerland,CHE,1970,13174.304
Switzerland,CHE,1971,13006.139
Switzerland,CHE,1972,10768.967
Switzerland,CHE,1973,11735.539
Switzerland,CHE,1974,12236.992
Switzerland,CHE,1975,14130.335
Switzerland,CHE,1976,11332.695
Switzerland,CHE,1977,15330.025
Switzerland,CHE,1978,13954.367
Switzerland,CHE,1979,13242.23
Switzerland,CHE,1980,14861.801
Switzerland,CHE,1981,15689.462
Switzerland,CHE,1982,15979.117
Switzerland,CHE,1983,15494.241
Switzerland,CHE,1984,13143.149
Switzerland,CHE,1985,13993.394
Switzerland,CHE,1986,14317.296
Switzerland,CHE,1987,15011.231
Switzerland,CHE,1988,15395.487
Switzerland,CHE,1989,12759.989
Switzerland,CHE,1990,12624.577
Switzerland,CHE,1991,13443.712
Switzerland,CHE,1992,13572.666
Switzerland,CHE,1993,14669.862
Switzerland,CHE,1994,15865.758
Switzerland,CHE,1995,14195.252
Switzerland,CHE,1996,11591.836
Switzerland,CHE,1997,13640.733
Switzerland,CHE,1998,13385.756
Switzerland,CHE,1999,15917.192
Switzerland,CHE,2000,14652.686
Switzerland,CHE,2001,16228.577
Switzerland,CHE,2002,13709.999
Switzerland,CHE,2003,13389.452
Switzerland,CHE,2004,12842.293
Switzerland,CHE,2005,11752.465
Switzerland,CHE,2006,11517.539
Switzerland,CHE,2007,12855.67
Switzerland,CHE,2008,12924.987
Switzerland,CHE,2009,12594.613
Switzerland,CHE,2010,12510.033
Switzerland,CHE,2011,11148.632
Switzerland,CHE,2012,13032.575
Switzerland,CHE,2013,12838.066
Switzerland,CHE,2014,12607.969
Switzerland,CHE,2015,12528.947
Switzerland,CHE,2016,11342.064
Switzerland,CHE,2017,11160.535
Switzerland,CHE,2018,11218.964
Switzerland,CHE,2019,11197.077
Taiwan,TWN,1965,556.805
Taiwan,TWN,1966,554.847
Taiwan,TWN,1967,532.393
Taiwan,TWN,1968,758.165
Taiwan,TWN,1969,582.545
Taiwan,TWN,1970,533.258
Taiwan,TWN,1971,562.36
Taiwan,TWN,1972,648.018
Taiwan,TWN,1973,594.377
Taiwan,TWN,1974,807.953
Taiwan,TWN,1975,887.574
Taiwan,TWN,1976,709.905
Taiwan,TWN,1977,655.695
Taiwan,TWN,1978,795.941
Taiwan,TWN,1979,720.025
Taiwan,TWN,1980,453.939
Taiwan,TWN,1981,731.549
Taiwan,TWN,1982,720.002
Taiwan,TWN,1983,739.206
Taiwan,TWN,1984,640.426
Taiwan,TWN,1985,864.012
Taiwan,TWN,1986,871.174
Taiwan,TWN,1987,772.985
Taiwan,TWN,1988,648.218
Taiwan,TWN,1989,710.094
Taiwan,TWN,1990,912.497
Taiwan,TWN,1991,570.651
Taiwan,TWN,1992,928.737
Taiwan,TWN,1993,590.311
Taiwan,TWN,1994,713.455
Taiwan,TWN,1995,696.689
Taiwan,TWN,1996,690.051
Taiwan,TWN,1997,741.206
Taiwan,TWN,1998,872.015
Taiwan,TWN,1999,738.244
Taiwan,TWN,2000,710.613
Taiwan,TWN,2001,807.327
Taiwan,TWN,2002,556.818
Taiwan,TWN,2003,589.087
Taiwan,TWN,2004,609.673
Taiwan,TWN,2005,702.127
Taiwan,TWN,2006,727.857
Taiwan,TWN,2007,781.054
Taiwan,TWN,2008,769.915
Taiwan,TWN,2009,714.292
Taiwan,TWN,2010,795.991
Taiwan,TWN,2011,823.789
Taiwan,TWN,2012,1002.907
Taiwan,TWN,2013,1010.232
Taiwan,TWN,2014,897.199
Taiwan,TWN,2015,946.011
Taiwan,TWN,2016,1177.121
Taiwan,TWN,2017,1131.898
Taiwan,TWN,2018,1136.633
Taiwan,TWN,2019,1410.529
Thailand,THA,1965,73.41
Thailand,THA,1966,90.139
Thailand,THA,1967,112.496
Thailand,THA,1968,112.178
Thailand,THA,1969,81.1
Thailand,THA,1970,134.578
Thailand,THA,1971,149.854
Thailand,THA,1972,122.891
Thailand,THA,1973,130.036
Thailand,THA,1974,165.514
Thailand,THA,1975,223.07
Thailand,THA,1976,232.907
Thailand,THA,1977,204.239
Thailand,THA,1978,129.063
Thailand,THA,1979,195.334
Thailand,THA,1980,74.643
Thailand,THA,1981,170.946
Thailand,THA,1982,216.33
Thailand,THA,1983,202.628
Thailand,THA,1984,221.864
Thailand,THA,1985,197.067
Thailand,THA,1986,290.031
Thailand,THA,1987,209.116
Thailand,THA,1988,189.684
Thailand,THA,1989,275.615
Thailand,THA,1990,241.891
Thailand,THA,1991,220.109
Thailand,THA,1992,200.837
Thailand,THA,1993,173.412
Thailand,THA,1994,210.161
Thailand,THA,1995,314.636
Thailand,THA,1996,342.874
Thailand,THA,1997,335.792
Thailand,THA,1998,243.491
Thailand,THA,1999,171.98
Thailand,THA,2000,283.207
Thailand,THA,2001,295.152
Thailand,THA,2002,347.481
Thailand,THA,2003,356.182
Thailand,THA,2004,322.897
Thailand,THA,2005,315.894
Thailand,THA,2006,417.124
Thailand,THA,2007,443.921
Thailand,THA,2008,447.903
Thailand,THA,2009,476.306
Thailand,THA,2010,456.348
Thailand,THA,2011,585.463
Thailand,THA,2012,680.031
Thailand,THA,2013,685.152
Thailand,THA,2014,783.155
Thailand,THA,2015,788.706
Thailand,THA,2016,871.465
Thailand,THA,2017,1023.608
Thailand,THA,2018,1252
Thailand,THA,2019,1385.292
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,101.697
Trinidad and Tobago,TTO,1972,100.436
Trinidad and Tobago,TTO,1973,82.032
Trinidad and Tobago,TTO,1974,69.723
Trinidad and Tobago,TTO,1975,63.194
Trinidad and Tobago,TTO,1976,51.491
Trinidad and Tobago,TTO,1977,61.491
Trinidad and Tobago,TTO,1978,76.428
Trinidad and Tobago,TTO,1979,75.356
Trinidad and Tobago,TTO,1980,66.564
Trinidad and Tobago,TTO,1981,47.893
Trinidad and Tobago,TTO,1982,44.643
Trinidad and Tobago,TTO,1983,39.055
Trinidad and Tobago,TTO,1984,31.265
Trinidad and Tobago,TTO,1985,40.361
Trinidad and Tobago,TTO,1986,61.05
Trinidad and Tobago,TTO,1987,72.06
Trinidad and Tobago,TTO,1988,62.292
Trinidad and Tobago,TTO,1989,59.54
Trinidad and Tobago,TTO,1990,70.525
Trinidad and Tobago,TTO,1991,56.505
Trinidad and Tobago,TTO,1992,67.367
Trinidad and Tobago,TTO,1993,62.522
Trinidad and Tobago,TTO,1994,71.111
Trinidad and Tobago,TTO,1995,73.099
Trinidad and Tobago,TTO,1996,37.538
Trinidad and Tobago,TTO,1997,39.683
Trinidad and Tobago,TTO,1998,39.62
Trinidad and Tobago,TTO,1999,39.557
Trinidad and Tobago,TTO,2000,44.127
Trinidad and Tobago,TTO,2001,64.296
Trinidad and Tobago,TTO,2002,57.898
Trinidad and Tobago,TTO,2003,28.64
Trinidad and Tobago,TTO,2004,52.829
Trinidad and Tobago,TTO,2005,50.516
Trinidad and Tobago,TTO,2006,58.846
Trinidad and Tobago,TTO,2007,44.435
Trinidad and Tobago,TTO,2008,46.467
Trinidad and Tobago,TTO,2009,44.754
Trinidad and Tobago,TTO,2010,7.861
Trinidad and Tobago,TTO,2011,7.767
Trinidad and Tobago,TTO,2012,7.668
Trinidad and Tobago,TTO,2013,7.571
Trinidad and Tobago,TTO,2014,8.386
Trinidad and Tobago,TTO,2015,9.512
Trinidad and Tobago,TTO,2016,9.4
Trinidad and Tobago,TTO,2017,9.305
Trinidad and Tobago,TTO,2018,8.35
Trinidad and Tobago,TTO,2019,8.29
Turkey,TUR,1965,204.39
Turkey,TUR,1966,215.449
Turkey,TUR,1967,218.507
Turkey,TUR,1968,280.133
Turkey,TUR,1969,295.511
Turkey,TUR,1970,254.776
Turkey,TUR,1971,215.575
Turkey,TUR,1972,256.558
Turkey,TUR,1973,207.592
Turkey,TUR,1974,257.927
Turkey,TUR,1975,433.078
Turkey,TUR,1976,589.962
Turkey,TUR,1977,593.985
Turkey,TUR,1978,625.846
Turkey,TUR,1979,674.119
Turkey,TUR,1980,725.409
Turkey,TUR,1981,785.772
Turkey,TUR,1982,855.013
Turkey,TUR,1983,669.333
Turkey,TUR,1984,776.421
Turkey,TUR,1985,681.295
Turkey,TUR,1986,660.308
Turkey,TUR,1987,1015.185
Turkey,TUR,1988,1548.5
Turkey,TUR,1989,943.655
Turkey,TUR,1990,1196.57
Turkey,TUR,1991,1155.007
Turkey,TUR,1992,1329.606
Turkey,TUR,1993,1671.203
Turkey,TUR,1994,1482.211
Turkey,TUR,1995,1702.65
Turkey,TUR,1996,1904.16
Turkey,TUR,1997,1849.287
Turkey,TUR,1998,1927.665
Turkey,TUR,1999,1556.947
Turkey,TUR,2000,1368.395
Turkey,TUR,2001,1046.679
Turkey,TUR,2002,1429.638
Turkey,TUR,2003,1465.814
Turkey,TUR,2004,1870.785
Turkey,TUR,2005,1574.553
Turkey,TUR,2006,1730.833
Turkey,TUR,2007,1391.719
Turkey,TUR,2008,1290.319
Turkey,TUR,2009,1402.978
Turkey,TUR,2010,2008.523
Turkey,TUR,2011,2050.169
Turkey,TUR,2012,2250.397
Turkey,TUR,2013,2334.379
Turkey,TUR,2014,1734.264
Turkey,TUR,2015,2694.991
Turkey,TUR,2016,2842.937
Turkey,TUR,2017,2689.456
Turkey,TUR,2018,2951.067
Turkey,TUR,2019,3991.79
Turkmenistan,TKM,1985,2.569
Turkmenistan,TKM,1986,2.507
Turkmenistan,TKM,1987,2.446
Turkmenistan,TKM,1988,2.385
Turkmenistan,TKM,1989,2.324
Turkmenistan,TKM,1990,2.262
Turkmenistan,TKM,1991,2.199
Turkmenistan,TKM,1992,2.991
Turkmenistan,TKM,1993,3.463
Turkmenistan,TKM,1994,2.7
Turkmenistan,TKM,1995,2.64
Turkmenistan,TKM,1996,3.24
Turkmenistan,TKM,1997,3.189
Turkmenistan,TKM,1998,3.777
Turkmenistan,TKM,1999,3.11
Turkmenistan,TKM,2000,1.94
Turkmenistan,TKM,2001,1.907
Turkmenistan,TKM,2002,1.876
Turkmenistan,TKM,2003,1.845
Turkmenistan,TKM,2004,1.815
Turkmenistan,TKM,2005,1.784
Turkmenistan,TKM,2006,1.753
Turkmenistan,TKM,2007,1.72
Turkmenistan,TKM,2008,1.687
Turkmenistan,TKM,2009,1.652
Turkmenistan,TKM,2010,1.698
Turkmenistan,TKM,2011,1.808
Turkmenistan,TKM,2012,2.022
Turkmenistan,TKM,2013,2.387
Turkmenistan,TKM,2014,2.92
Turkmenistan,TKM,2015,3.807
Turkmenistan,TKM,2016,4.501
Turkmenistan,TKM,2017,4.391
Turkmenistan,TKM,2018,4.296
Turkmenistan,TKM,2019,4.215
Ukraine,UKR,1985,584.405
Ukraine,UKR,1986,579.473
Ukraine,UKR,1987,520.333
Ukraine,UKR,1988,645.633
Ukraine,UKR,1989,547.176
Ukraine,UKR,1990,567.506
Ukraine,UKR,1991,632.087
Ukraine,UKR,1992,425.884
Ukraine,UKR,1993,597.551
Ukraine,UKR,1994,658.112
Ukraine,UKR,1995,543.125
Ukraine,UKR,1996,474.057
Ukraine,UKR,1997,545.516
Ukraine,UKR,1998,879.004
Ukraine,UKR,1999,807.427
Ukraine,UKR,2000,641.577
Ukraine,UKR,2001,686.942
Ukraine,UKR,2002,551.416
Ukraine,UKR,2003,530.707
Ukraine,UKR,2004,675.706
Ukraine,UKR,2005,711.376
Ukraine,UKR,2006,741.032
Ukraine,UKR,2007,599.756
Ukraine,UKR,2008,676.023
Ukraine,UKR,2009,691.546
Ukraine,UKR,2010,762.417
Ukraine,UKR,2011,636.075
Ukraine,UKR,2012,636.609
Ukraine,UKR,2013,854.474
Ukraine,UKR,2014,573.58
Ukraine,UKR,2015,399.959
Ukraine,UKR,2016,520.596
Ukraine,UKR,2017,610.424
Ukraine,UKR,2018,727.075
Ukraine,UKR,2019,668.122
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,2.106
United Arab Emirates,ARE,2010,5.618
United Arab Emirates,ARE,2011,5.995
United Arab Emirates,ARE,2012,6.83
United Arab Emirates,ARE,2013,24.22
United Arab Emirates,ARE,2014,87.669
United Arab Emirates,ARE,2015,86.9
United Arab Emirates,ARE,2016,93.089
United Arab Emirates,ARE,2017,208.907
United Arab Emirates,ARE,2018,341.046
United Arab Emirates,ARE,2019,1058.397
United Kingdom,GBR,1965,236.189
United Kingdom,GBR,1966,230.901
United Kingdom,GBR,1967,247.315
United Kingdom,GBR,1968,187.526
United Kingdom,GBR,1969,163.352
United Kingdom,GBR,1970,226.729
United Kingdom,GBR,1971,168.065
United Kingdom,GBR,1972,167.635
United Kingdom,GBR,1973,190.357
United Kingdom,GBR,1974,201.603
United Kingdom,GBR,1975,189.862
United Kingdom,GBR,1976,224.247
United Kingdom,GBR,1977,195.419
United Kingdom,GBR,1978,201.195
United Kingdom,GBR,1979,212.664
United Kingdom,GBR,1980,195.402
United Kingdom,GBR,1981,218.335
United Kingdom,GBR,1982,224.036
United Kingdom,GBR,1983,223.893
United Kingdom,GBR,1984,223.72
United Kingdom,GBR,1985,194.751
United Kingdom,GBR,1986,234.384
United Kingdom,GBR,1987,205.267
United Kingdom,GBR,1988,238.874
United Kingdom,GBR,1989,232.918
United Kingdom,GBR,1990,278.196
United Kingdom,GBR,1991,253.705
United Kingdom,GBR,1992,305.456
United Kingdom,GBR,1993,275.748
United Kingdom,GBR,1994,335.649
United Kingdom,GBR,1995,320.568
United Kingdom,GBR,1996,271.906
United Kingdom,GBR,1997,341.723
United Kingdom,GBR,1998,410.605
United Kingdom,GBR,1999,454.907
United Kingdom,GBR,2000,467.397
United Kingdom,GBR,2001,445.657
United Kingdom,GBR,2002,514.694
United Kingdom,GBR,2003,492.267
United Kingdom,GBR,2004,642.689
United Kingdom,GBR,2005,769.958
United Kingdom,GBR,2006,830.65
United Kingdom,GBR,2007,917.374
United Kingdom,GBR,2008,1080.232
United Kingdom,GBR,2009,1238.053
United Kingdom,GBR,2010,1288.784
United Kingdom,GBR,2011,1621.223
United Kingdom,GBR,2012,1811.174
United Kingdom,GBR,2013,2283.008
United Kingdom,GBR,2014,2720.874
United Kingdom,GBR,2015,3370.369
United Kingdom,GBR,2016,3326.571
United Kingdom,GBR,2017,3868.351
United Kingdom,GBR,2018,4297.396
United Kingdom,GBR,2019,4661.45
United States,USA,1965,2952.628
United States,USA,1966,2944.298
United States,USA,1967,3287.132
United States,USA,1968,3289.248
United States,USA,1969,3641.865
United States,USA,1970,3576.13
United States,USA,1971,3795.602
United States,USA,1972,3873.405
United States,USA,1973,3849.542
United States,USA,1974,4192.468
United States,USA,1975,4133.04
United States,USA,1976,3924.911
United States,USA,1977,3104.653
United States,USA,1978,3835.797
United States,USA,1979,3808.454
United States,USA,1980,3736.272
United States,USA,1981,3524.299
United States,USA,1982,4062.143
United States,USA,1983,4336.645
United States,USA,1984,4234.395
United States,USA,1985,3737.492
United States,USA,1986,3841.141
United States,USA,1987,3378.975
United States,USA,1988,3040.731
United States,USA,1989,3625.81
United States,USA,1990,3958.532
United States,USA,1991,3914.568
United States,USA,1992,3544.732
United States,USA,1993,3847.521
United States,USA,1994,3608.281
United States,USA,1995,4085.088
United States,USA,1996,4395.635
United States,USA,1997,4460.686
United States,USA,1998,4069.056
United States,USA,1999,3993.018
United States,USA,2000,3545.591
United States,USA,2001,2904
United States,USA,2002,3427.357
United States,USA,2003,3552.38
United States,USA,2004,3526.31
United States,USA,2005,3598.05
United States,USA,2006,3933.222
United States,USA,2007,3699.545
United States,USA,2008,4112.739
United States,USA,2009,4497.078
United States,USA,2010,4648.846
United States,USA,2011,5384.592
United States,USA,2012,5188.684
United States,USA,2013,5454.616
United States,USA,2014,5563.348
United States,USA,2015,5621.134
United States,USA,2016,6187.854
United States,USA,2017,6759.386
United States,USA,2018,6873.904
United States,USA,2019,6960.604
Uzbekistan,UZB,1985,835.355
Uzbekistan,UZB,1986,692.836
Uzbekistan,UZB,1987,991.095
Uzbekistan,UZB,1988,1023.431
Uzbekistan,UZB,1989,767.335
Uzbekistan,UZB,1990,905.318
Uzbekistan,UZB,1991,802.145
Uzbekistan,UZB,1992,816.245
Uzbekistan,UZB,1993,934.906
Uzbekistan,UZB,1994,889.944
Uzbekistan,UZB,1995,754.197
Uzbekistan,UZB,1996,780.41
Uzbekistan,UZB,1997,678.817
Uzbekistan,UZB,1998,665.438
Uzbekistan,UZB,1999,647.678
Uzbekistan,UZB,2000,659.288
Uzbekistan,UZB,2001,661.331
Uzbekistan,UZB,2002,666.967
Uzbekistan,UZB,2003,757.018
Uzbekistan,UZB,2004,674.045
Uzbekistan,UZB,2005,699.808
Uzbekistan,UZB,2006,583.348
Uzbekistan,UZB,2007,630.461
Uzbekistan,UZB,2008,419.072
Uzbekistan,UZB,2009,606.046
Uzbekistan,UZB,2010,749.046
Uzbekistan,UZB,2011,511.666
Uzbekistan,UZB,2012,555.839
Uzbekistan,UZB,2013,536.289
Uzbekistan,UZB,2014,517.331
Uzbekistan,UZB,2015,492.416
Uzbekistan,UZB,2016,586.062
Uzbekistan,UZB,2017,659.267
Uzbekistan,UZB,2018,451.444
Uzbekistan,UZB,2019,488.292
Venezuela,VEN,1965,392.363
Venezuela,VEN,1966,386.611
Venezuela,VEN,1967,438.653
Venezuela,VEN,1968,713.263
Venezuela,VEN,1969,802.056
Venezuela,VEN,1970,1000.352
Venezuela,VEN,1971,1274.667
Venezuela,VEN,1972,1382.231
Venezuela,VEN,1973,1388.444
Venezuela,VEN,1974,1670.309
Venezuela,VEN,1975,1880.846
Venezuela,VEN,1976,2164.998
Venezuela,VEN,1977,2419.517
Venezuela,VEN,1978,2365.319
Venezuela,VEN,1979,2677.922
Venezuela,VEN,1980,2668.74
Venezuela,VEN,1981,2686.956
Venezuela,VEN,1982,2742.403
Venezuela,VEN,1983,3051.453
Venezuela,VEN,1984,3331.789
Venezuela,VEN,1985,3632.284
Venezuela,VEN,1986,3932.375
Venezuela,VEN,1987,4698.901
Venezuela,VEN,1988,5080.935
Venezuela,VEN,1989,5024.237
Venezuela,VEN,1990,5232.549
Venezuela,VEN,1991,6156.841
Venezuela,VEN,1992,6387.219
Venezuela,VEN,1993,6275.084
Venezuela,VEN,1994,6633.559
Venezuela,VEN,1995,6516.656
Venezuela,VEN,1996,6681.637
Venezuela,VEN,1997,6965.492
Venezuela,VEN,1998,6908.727
Venezuela,VEN,1999,7090.711
Venezuela,VEN,2000,7220.712
Venezuela,VEN,2001,6767.897
Venezuela,VEN,2002,6503.527
Venezuela,VEN,2003,6453.938
Venezuela,VEN,2004,7296.751
Venezuela,VEN,2005,7844.978
Venezuela,VEN,2006,8104.821
Venezuela,VEN,2007,8094.552
Venezuela,VEN,2008,8282.7
Venezuela,VEN,2009,8033.811
Venezuela,VEN,2010,7028.353
Venezuela,VEN,2011,7459.855
Venezuela,VEN,2012,7170.892
Venezuela,VEN,2013,7170.705
Venezuela,VEN,2014,6671.128
Venezuela,VEN,2015,6173.204
Venezuela,VEN,2016,5198.675
Venezuela,VEN,2017,5042.709
Venezuela,VEN,2018,4903.819
Venezuela,VEN,2019,5507.746
Vietnam,VNM,1965,24.946
Vietnam,VNM,1966,27.808
Vietnam,VNM,1967,29.807
Vietnam,VNM,1968,32.367
Vietnam,VNM,1969,35.455
Vietnam,VNM,1970,38.398
Vietnam,VNM,1971,38.341
Vietnam,VNM,1972,25.736
Vietnam,VNM,1973,25.034
Vietnam,VNM,1974,24.48
Vietnam,VNM,1975,28.509
Vietnam,VNM,1976,31.078
Vietnam,VNM,1977,32.769
Vietnam,VNM,1978,42.769
Vietnam,VNM,1979,52.317
Vietnam,VNM,1980,76.146
Vietnam,VNM,1981,75.394
Vietnam,VNM,1982,76.272
Vietnam,VNM,1983,58.424
Vietnam,VNM,1984,74.634
Vietnam,VNM,1985,67.372
Vietnam,VNM,1986,62.74
Vietnam,VNM,1987,60.35
Vietnam,VNM,1988,76.397
Vietnam,VNM,1989,160.197
Vietnam,VNM,1990,219.358
Vietnam,VNM,1991,252.707
Vietnam,VNM,1992,283.253
Vietnam,VNM,1993,306.017
Vietnam,VNM,1994,348.604
Vietnam,VNM,1995,392.397
Vietnam,VNM,1996,438.491
Vietnam,VNM,1997,419.802
Vietnam,VNM,1998,394.535
Vietnam,VNM,1999,484.098
Vietnam,VNM,2000,505.812
Vietnam,VNM,2001,622.406
Vietnam,VNM,2002,611.987
Vietnam,VNM,2003,628.475
Vietnam,VNM,2004,580.685
Vietnam,VNM,2005,532.148
Vietnam,VNM,2006,624.695
Vietnam,VNM,2007,700.166
Vietnam,VNM,2008,797.062
Vietnam,VNM,2009,905.21
Vietnam,VNM,2010,848.471
Vietnam,VNM,2011,1200.752
Vietnam,VNM,2012,1531.911
Vietnam,VNM,2013,1634.904
Vietnam,VNM,2014,1728.708
Vietnam,VNM,2015,1567.484
Vietnam,VNM,2016,1781.413
Vietnam,VNM,2017,2355.057
Vietnam,VNM,2018,2210.678
Vietnam,VNM,2019,1804.925
World,OWID_WRL,1965,782.852
World,OWID_WRL,1966,818.048
World,OWID_WRL,1967,819.04
World,OWID_WRL,1968,845.793
World,OWID_WRL,1969,877.231
World,OWID_WRL,1970,901.051
World,OWID_WRL,1971,923.247
World,OWID_WRL,1972,948.012
World,OWID_WRL,1973,944.197
World,OWID_WRL,1974,1016.553
World,OWID_WRL,1975,1010.051
World,OWID_WRL,1976,990.584
World,OWID_WRL,1977,1006.314
World,OWID_WRL,1978,1069.518
World,OWID_WRL,1979,1104.239
World,OWID_WRL,1980,1109.771
World,OWID_WRL,1981,1115.563
World,OWID_WRL,1982,1120.342
World,OWID_WRL,1983,1150.12
World,OWID_WRL,1984,1171.4
World,OWID_WRL,1985,1173.429
World,OWID_WRL,1986,1171.632
World,OWID_WRL,1987,1168.59
World,OWID_WRL,1988,1184.086
World,OWID_WRL,1989,1164.072
World,OWID_WRL,1990,1208.092
World,OWID_WRL,1991,1218.532
World,OWID_WRL,1992,1204.074
World,OWID_WRL,1993,1255.515
World,OWID_WRL,1994,1249.922
World,OWID_WRL,1995,1299.094
World,OWID_WRL,1996,1299.285
World,OWID_WRL,1997,1310.394
World,OWID_WRL,1998,1308.133
World,OWID_WRL,1999,1306.271
World,OWID_WRL,2000,1318.438
World,OWID_WRL,2001,1268.913
World,OWID_WRL,2002,1281.657
World,OWID_WRL,2003,1268.534
World,OWID_WRL,2004,1348.134
World,OWID_WRL,2005,1384.765
